id,age,income,spending_score,savings,loan_amount,default
24963,20,46781,80,116959,331326,0
24964,53,56517,29,98514,719277,0
24965,21,110372,91,497407,504680,0
24966,28,143269,95,172504,503373,1
24967,58,90276,51,237181,579654,0
24968,50,36373,59,4145,791911,0
24969,45,68651,88,211251,528995,1
24970,49,32419,31,334897,89642,1
24971,33,102327,9,453309,558662,1
24972,26,71195,70,496054,479417,1
24973,28,90808,30,413472,30497,0
24974,23,100153,90,112180,755638,0
24975,66,94294,40,299532,736739,1
24976,44,100639,7,148840,604334,1
24977,29,74909,72,145843,535540,1
24978,39,67149,59,173826,480056,0
24979,57,32973,11,180366,614231,1
24980,65,64330,3,68317,365113,1
24981,54,54747,4,57827,773392,1
24982,38,112064,97,389834,539154,1
24983,50,42548,20,65475,94452,0
24984,34,112118,5,359017,319527,0
24985,46,40222,34,106986,692989,0
24986,57,125444,14,121499,88698,1
24987,27,33476,13,308262,192035,0
24988,35,87851,61,16112,516270,1
24989,64,126596,49,56503,603542,1
24990,69,24756,45,377501,714131,1
24991,30,59564,53,452527,534627,0
24992,44,99850,24,228021,242283,1
24993,27,64404,94,9921,518017,0
24994,49,85568,63,151407,313086,0
24995,58,73483,75,180813,786524,0
24996,62,34533,9,95039,491438,0
24997,20,147482,63,148221,634227,1
24998,39,76042,56,273142,283811,1
24999,44,94059,77,187832,476059,0
25000,20,138204,77,94518,687881,0
25001,50,106501,96,196562,475272,0
25002,19,89751,71,159198,236135,0
25003,28,36541,75,179808,200207,0
25004,63,80452,42,377275,586697,1
25005,27,41329,1,435145,471779,1
25006,56,145071,64,97859,365327,0
25007,50,138316,92,484455,126364,1
25008,24,72934,72,400931,746820,1
25009,32,72973,15,149916,558998,0
25010,43,39072,69,55849,425268,0
25011,28,45268,22,55157,581857,0
25012,55,143931,20,280368,763252,1
25013,44,123348,68,395212,643483,1
25014,56,48459,45,252687,178500,0
25015,24,148578,89,23149,534387,1
25016,18,117009,80,87518,588990,1
25017,27,63882,40,11621,213832,1
25018,38,84755,46,268960,535661,1
25019,32,27846,91,9584,342786,0
25020,47,58153,63,63754,96705,1
25021,47,120402,93,440754,709968,0
25022,25,71308,12,186361,793930,0
25023,41,25454,52,373565,502857,1
25024,36,110245,7,364249,24426,1
25025,20,138438,88,250947,672089,0
25026,32,116236,55,334369,576220,0
25027,53,54895,5,34341,784788,0
25028,23,49678,47,26489,269514,0
25029,59,120689,97,436334,523037,1
25030,67,117890,38,77949,283503,1
25031,65,131023,43,333754,555173,1
25032,35,134328,70,47076,349187,0
25033,55,74752,8,193479,401794,0
25034,36,76183,86,370474,362408,1
25035,66,142144,50,109361,561496,1
25036,67,27762,78,73574,368400,1
25037,47,40581,9,435357,592400,0
25038,30,24426,13,100627,693294,1
25039,56,114583,50,27087,612867,1
25040,69,136966,96,417806,614725,1
25041,29,87010,78,50051,487836,0
25042,51,33051,35,248547,678399,0
25043,29,25989,25,7706,672700,0
25044,61,125792,61,44707,786035,1
25045,41,81863,31,266145,714271,0
25046,21,29240,49,116178,575856,0
25047,53,84056,43,363879,543731,1
25048,67,69567,45,104239,123566,1
25049,65,147277,84,97977,424341,0
25050,31,115331,7,260500,486099,1
25051,34,58275,74,462121,110834,1
25052,66,136854,6,190772,458427,1
25053,20,25782,89,163220,24536,0
25054,55,66671,50,63478,734743,1
25055,40,104298,70,279576,497081,1
25056,30,45237,45,101712,308524,1
25057,26,32646,54,497527,311671,0
25058,38,92829,17,143335,494652,1
25059,58,69440,86,269372,234488,0
25060,25,120904,87,27498,177972,1
25061,34,103645,29,149786,49011,1
25062,33,34332,64,479107,651530,1
25063,33,124357,71,439611,570658,0
25064,45,51159,99,334686,98635,1
25065,68,77918,20,307454,321009,0
25066,33,53484,26,422674,348479,0
25067,63,105332,93,35984,186172,1
25068,69,90859,29,399932,406226,1
25069,63,48598,7,252833,141448,1
25070,31,131794,34,249570,350939,0
25071,63,71545,5,179890,707920,0
25072,61,106000,77,291344,610787,0
25073,55,31254,6,247507,194792,1
25074,37,70164,96,335055,178335,1
25075,62,51552,33,485188,480126,0
25076,65,140936,43,378465,117740,0
25077,58,55128,59,320503,417190,1
25078,51,112245,33,438598,100620,0
25079,46,87482,83,107720,85496,0
25080,20,23512,61,111629,26915,1
25081,27,93654,18,210063,519483,0
25082,37,140287,14,246507,488968,1
25083,19,86887,21,279447,397043,0
25084,44,68378,39,147249,192811,1
25085,49,133121,34,373703,7045,0
25086,27,145777,31,306158,58349,0
25087,57,39459,81,119577,5970,1
25088,34,40288,7,264848,744100,1
25089,50,146135,85,359449,657065,0
25090,23,142548,71,151211,756309,1
25091,56,30539,1,145194,320111,1
25092,64,102447,86,30187,333009,1
25093,35,30845,22,82232,149591,1
25094,26,66870,87,495209,244107,1
25095,25,96702,92,345346,128721,1
25096,42,33467,63,398534,338514,1
25097,48,101329,62,490308,484600,0
25098,59,66436,46,328595,449348,0
25099,21,42031,57,201573,278765,1
25100,37,107080,94,111783,247654,0
25101,45,80040,45,213892,197239,0
25102,57,127777,74,244925,616030,1
25103,18,123789,76,411288,694140,1
25104,57,147530,80,20360,106118,1
25105,61,115297,85,371703,567538,1
25106,40,66943,13,237292,100292,1
25107,64,88815,68,427405,412282,1
25108,30,149268,37,232202,211832,0
25109,33,142098,94,111249,390355,1
25110,43,43116,90,480109,8036,1
25111,48,73168,14,356564,644529,0
25112,67,33018,37,469367,178879,1
25113,18,35740,89,419717,795396,1
25114,34,129790,91,265730,637653,0
25115,33,40320,14,475721,677414,0
25116,54,53812,66,212628,212665,0
25117,69,100018,66,123580,64075,1
25118,27,23439,33,490184,201705,1
25119,55,36696,2,480808,19663,1
25120,61,35948,98,302395,671104,0
25121,48,126811,53,177917,204996,1
25122,27,128946,89,108497,572166,1
25123,66,87426,55,126113,773281,1
25124,51,99295,45,189041,119168,0
25125,68,80962,37,35405,712744,0
25126,69,106141,27,420290,277897,0
25127,23,32192,90,43876,351916,0
25128,45,43362,52,211803,246402,0
25129,45,45071,86,295401,643086,1
25130,30,143860,47,317261,542408,1
25131,58,73991,58,331350,348162,1
25132,29,148598,7,58059,50114,1
25133,67,73947,13,473522,661462,1
25134,57,87564,48,428112,91972,1
25135,67,46668,28,486307,695042,0
25136,19,101226,45,6636,546533,1
25137,25,147811,56,231842,295019,1
25138,59,131555,92,119230,433820,1
25139,26,115118,88,2807,631161,1
25140,67,22907,35,315066,366329,1
25141,25,118275,55,337267,763220,0
25142,68,88679,97,29513,36089,0
25143,20,94455,37,227946,308989,1
25144,26,147073,9,304728,615261,0
25145,30,107310,3,323026,222155,0
25146,26,27574,2,317373,11437,1
25147,48,127963,58,40212,157639,1
25148,42,29306,22,370856,346988,0
25149,69,87213,85,246587,540802,0
25150,61,54811,24,247289,135657,0
25151,62,145044,78,205368,118387,1
25152,25,27681,54,442717,390590,1
25153,64,114076,97,119142,466995,0
25154,48,51714,17,431883,407854,1
25155,62,88650,58,354744,405224,0
25156,62,138854,58,375079,46578,1
25157,48,66421,21,383881,404945,1
25158,34,24853,77,313405,220299,1
25159,64,112955,63,428556,586152,1
25160,36,126399,63,81911,89421,0
25161,20,47462,44,90301,152794,1
25162,63,82165,40,360514,279008,0
25163,47,142986,75,287458,443409,1
25164,27,116641,66,353705,483262,1
25165,66,26599,92,405473,737503,1
25166,46,49446,67,50880,735443,0
25167,57,22341,79,364410,479293,1
25168,35,75471,46,393154,515107,0
25169,29,65012,24,143917,240796,1
25170,66,144010,72,434649,400472,1
25171,40,103029,70,368733,409171,1
25172,28,80925,96,75587,72371,0
25173,26,135938,51,75379,534842,1
25174,41,47217,99,182692,74665,1
25175,42,108392,77,74041,733915,1
25176,42,27408,92,245309,533911,1
25177,64,55841,4,86446,386263,1
25178,26,41754,31,200685,545046,1
25179,29,144969,65,246630,42987,0
25180,28,58313,30,440676,454912,1
25181,66,142960,72,418846,753200,1
25182,55,129031,40,50845,682931,0
25183,45,86451,14,262553,89071,1
25184,25,102181,44,251257,137375,1
25185,27,58282,92,218489,725572,1
25186,42,67812,34,29754,271374,0
25187,64,138007,39,319997,232969,1
25188,53,148329,4,141263,417824,1
25189,67,77302,88,290005,468135,0
25190,60,121344,27,356575,83478,1
25191,26,90439,42,432383,545981,1
25192,58,148895,11,127341,534757,0
25193,25,65603,87,71786,788363,0
25194,20,71814,32,434956,46109,1
25195,35,129490,50,307608,654204,0
25196,63,141646,53,59447,403241,1
25197,52,59009,4,184247,645139,0
25198,34,139952,19,13749,699365,1
25199,53,108857,71,345549,60649,1
25200,45,54740,33,172224,269454,0
25201,67,54942,78,241232,367248,0
25202,32,70479,77,337460,590611,1
25203,36,41274,70,301991,496101,0
25204,39,48461,83,217679,371449,1
25205,23,125026,55,19476,586758,1
25206,64,82842,9,90470,32457,0
25207,24,109234,62,478705,613114,1
25208,61,29031,99,345964,562726,1
25209,65,125552,62,191002,88770,0
25210,26,64796,48,51654,301685,0
25211,37,113425,90,294974,710318,0
25212,54,113760,68,230939,793189,1
25213,28,75878,48,57822,671312,1
25214,19,36931,92,431613,344194,0
25215,39,65122,27,284905,139528,0
25216,65,97394,55,15586,271150,1
25217,53,82121,44,472928,247693,1
25218,22,82938,71,104315,494278,1
25219,24,79970,52,288988,512332,0
25220,23,107649,57,293291,32214,0
25221,39,115044,9,498296,492483,1
25222,27,58320,98,4265,792612,1
25223,63,89412,8,350118,634140,1
25224,57,107801,56,495191,660640,0
25225,63,78669,10,127289,439407,1
25226,63,56559,65,494057,700882,0
25227,37,104791,72,230307,234436,0
25228,45,125846,45,225266,454606,1
25229,40,20574,39,1716,344237,1
25230,52,21101,46,258512,477862,1
25231,18,142909,17,57669,440252,1
25232,46,37759,82,481915,774295,0
25233,26,145690,98,20064,361324,0
25234,26,115038,99,478971,528507,0
25235,39,58002,67,192183,660726,1
25236,19,105868,76,84143,684647,1
25237,33,99352,62,134639,297134,1
25238,57,92410,68,69803,183265,1
25239,23,68281,36,11737,614803,1
25240,30,34319,9,108075,576945,1
25241,50,105724,35,77190,375289,1
25242,36,131126,67,127731,781456,1
25243,32,106384,89,364324,66816,0
25244,50,58613,52,177487,245255,0
25245,27,56499,90,46273,682129,0
25246,18,43909,91,444502,712064,1
25247,29,40781,28,311276,53651,1
25248,60,109807,58,82600,410980,1
25249,46,74942,83,226726,10150,0
25250,34,130018,24,28511,559588,0
25251,21,117172,59,204707,505732,0
25252,46,63314,37,344540,4633,1
25253,24,23750,38,334599,190697,1
25254,61,72286,25,164458,20405,0
25255,30,98660,98,33322,479480,1
25256,22,119603,15,467214,358076,0
25257,23,139294,16,146381,299737,0
25258,51,113177,55,350261,785541,1
25259,24,37270,4,129541,486471,0
25260,63,111670,26,290610,246447,0
25261,45,31999,39,340876,520447,0
25262,63,129481,57,37323,125042,1
25263,27,81128,47,63002,307912,0
25264,21,136734,90,14113,318726,1
25265,20,51106,48,213170,732185,0
25266,42,106810,92,175178,399144,0
25267,40,125306,49,363675,231339,1
25268,44,42985,37,207174,44049,1
25269,31,140655,38,416098,486497,1
25270,55,25527,62,470134,636951,1
25271,49,142582,61,410914,129920,0
25272,40,75048,74,124542,325124,0
25273,64,39841,97,248083,598560,1
25274,57,43941,8,97226,354999,0
25275,54,129796,38,158420,322805,0
25276,20,56066,36,36097,147831,0
25277,52,97126,85,490004,741808,0
25278,30,76654,56,310618,631631,0
25279,51,65332,45,358569,778272,0
25280,41,147205,50,387989,151166,1
25281,18,66947,20,266937,12504,0
25282,29,115958,63,271139,73878,0
25283,25,74428,55,385630,390021,1
25284,36,128556,34,298489,169538,0
25285,26,70678,92,69775,430098,1
25286,45,67300,32,162596,369181,0
25287,31,146574,76,98547,60071,0
25288,44,131206,73,247188,597207,1
25289,35,136838,43,458332,80813,1
25290,59,66249,79,390464,143231,0
25291,58,87692,13,237754,133417,1
25292,23,96151,2,465143,107484,0
25293,50,149149,61,190696,103696,1
25294,54,22794,84,347714,703464,0
25295,59,116640,14,399229,108440,0
25296,42,122547,42,10348,746349,1
25297,30,108746,15,239513,376235,0
25298,40,68128,93,287394,727616,0
25299,53,88578,85,114011,578635,0
25300,50,108615,10,83592,15049,1
25301,38,92428,56,154188,342259,0
25302,51,24091,53,351382,437122,1
25303,53,145958,58,93492,235612,1
25304,34,39618,85,336560,459745,1
25305,27,118739,99,220011,386910,1
25306,40,51521,81,141221,304195,0
25307,61,111569,62,53122,395039,0
25308,19,55140,57,368746,172542,1
25309,52,30396,63,14750,524142,1
25310,31,51857,4,474812,126380,1
25311,64,118415,78,248492,53219,1
25312,62,55802,96,434040,361557,0
25313,58,58342,82,100781,536943,1
25314,19,91424,34,339438,322110,1
25315,36,94824,32,373006,559556,0
25316,33,77326,78,47952,587243,1
25317,60,90585,34,181775,588372,0
25318,61,125664,70,350185,720324,0
25319,42,148474,40,116496,609207,1
25320,18,45872,35,127513,248567,1
25321,19,102877,15,446575,676313,1
25322,65,41215,51,392781,768213,0
25323,44,24968,20,392236,669320,0
25324,19,114198,92,464867,781417,1
25325,47,61053,37,139157,701302,0
25326,68,39150,38,466370,434764,0
25327,27,125129,21,50370,255718,1
25328,36,20667,88,400590,327615,1
25329,59,142611,10,185411,707576,1
25330,33,53282,54,34847,531844,0
25331,30,144123,9,265019,610946,1
25332,65,145956,86,315805,748148,0
25333,67,57057,42,87520,531603,0
25334,25,128597,16,249252,312539,1
25335,67,82373,24,140935,245764,0
25336,48,113135,4,261853,778359,1
25337,62,53579,44,383461,62002,1
25338,42,68336,23,409730,49885,1
25339,56,42091,42,312147,147917,0
25340,38,75001,86,202884,703168,0
25341,67,42456,66,366125,603578,0
25342,55,70672,92,300714,294765,1
25343,58,25749,19,59972,722218,1
25344,46,37862,20,265153,396102,0
25345,23,146743,28,248754,170738,1
25346,35,68207,24,375001,217159,1
25347,66,136689,91,39567,663572,1
25348,61,107738,2,67325,172773,0
25349,52,45607,7,461223,688674,0
25350,44,71290,1,342652,46426,1
25351,22,81785,11,402864,42699,1
25352,24,88605,51,342111,744660,1
25353,27,69502,60,259265,698130,1
25354,27,147185,31,361448,451887,0
25355,68,38689,30,242522,313569,0
25356,45,109128,77,352363,518362,1
25357,53,108790,24,443180,784055,0
25358,27,73943,18,439118,711682,0
25359,67,132943,58,262422,533284,0
25360,52,54032,77,158165,18882,0
25361,52,83081,17,73683,443173,0
25362,54,136245,46,19584,78435,0
25363,65,139648,94,277112,441578,1
25364,37,75540,19,321698,763353,0
25365,30,127281,12,65628,527726,1
25366,28,26734,90,220402,708284,0
25367,62,50632,82,344085,307028,1
25368,36,105826,12,478748,330520,0
25369,45,100175,50,378045,292205,0
25370,55,142745,66,324693,522979,0
25371,62,66614,20,395402,213536,1
25372,21,130702,6,240755,388254,1
25373,54,148129,1,41556,570119,1
25374,36,72585,90,42612,377825,0
25375,54,30499,7,273260,51050,0
25376,31,86201,96,43850,32231,0
25377,48,100402,55,257877,38325,1
25378,45,143440,97,33330,20399,1
25379,53,89193,74,196397,750355,0
25380,61,68341,15,352490,503780,0
25381,55,106068,95,182152,176555,0
25382,36,82341,24,448390,116138,0
25383,59,132829,29,121506,629306,1
25384,18,99488,82,14475,277017,1
25385,40,50186,71,236262,397935,1
25386,45,128687,34,330458,575832,0
25387,65,92439,78,89956,421783,0
25388,21,123603,84,267356,63163,0
25389,58,70694,93,365455,163654,1
25390,35,36215,37,351281,448005,0
25391,66,112962,42,19381,197296,1
25392,64,119021,64,89714,501783,1
25393,68,137827,95,291788,26225,0
25394,56,22920,19,402758,593078,0
25395,42,53422,23,441148,147558,0
25396,35,111243,71,124125,34441,1
25397,23,26328,6,419209,579612,0
25398,36,79119,99,401572,718078,0
25399,29,47798,93,311206,548712,1
25400,42,142578,55,302237,190409,1
25401,52,141421,77,171875,484804,1
25402,18,148474,39,301485,313010,1
25403,22,56579,25,130635,131181,1
25404,18,84246,98,492512,563299,0
25405,25,118172,83,421422,181898,0
25406,56,99973,4,431168,138051,0
25407,64,136437,88,144365,287584,0
25408,60,80554,33,381462,761487,0
25409,35,68515,66,430314,577062,0
25410,63,140505,2,430488,487528,0
25411,26,26111,14,204668,151483,0
25412,22,30919,50,181605,168174,0
25413,21,145416,11,83855,495520,0
25414,61,103001,34,257484,771151,0
25415,46,75926,38,166434,320525,1
25416,18,97911,92,409407,176910,1
25417,47,148121,39,301496,332728,1
25418,62,47617,22,211656,72675,0
25419,18,90899,42,95068,43898,0
25420,20,82530,97,194507,127455,0
25421,39,96069,95,263524,351026,0
25422,25,23201,57,79522,538862,1
25423,35,26998,78,31288,243316,1
25424,42,46663,38,112310,269057,1
25425,65,58099,9,495427,172552,0
25426,69,143959,88,66820,536811,1
25427,37,129255,29,188376,234523,1
25428,48,36674,69,137755,325037,1
25429,47,26960,42,255277,644391,0
25430,33,58506,60,301583,669089,0
25431,19,147682,39,138502,637760,1
25432,34,88959,91,374692,689405,0
25433,27,96894,72,41616,549372,0
25434,24,23499,93,13054,409770,1
25435,59,44557,60,374890,741402,1
25436,68,65854,53,212240,761673,0
25437,69,109724,76,197877,442476,1
25438,26,41952,8,379121,199860,0
25439,34,102763,21,440730,376187,0
25440,26,133277,56,154516,770704,0
25441,26,102833,48,221345,434754,0
25442,54,40823,47,166969,157647,0
25443,41,107587,9,31024,180283,0
25444,56,52701,78,430695,304209,0
25445,28,85436,1,86867,621785,0
25446,25,109816,55,11497,385010,0
25447,42,40374,31,115647,268303,1
25448,63,84541,80,439327,701295,0
25449,19,61936,91,19965,189896,0
25450,27,80670,11,360044,563788,0
25451,41,46668,66,361524,554923,1
25452,65,21200,60,103461,525515,0
25453,33,109309,31,121621,669247,1
25454,36,38032,50,388494,70429,0
25455,48,85657,60,126691,545695,0
25456,28,89906,88,451377,317636,0
25457,23,127455,62,419291,459361,1
25458,23,84388,39,213953,189579,0
25459,49,23815,3,127295,505495,1
25460,56,57175,58,277472,702057,0
25461,65,67521,68,464932,756033,1
25462,30,84248,30,434581,147184,0
25463,20,37736,67,191323,596643,1
25464,58,107142,68,399439,707461,1
25465,52,86223,58,372401,184744,1
25466,55,46905,77,10546,599713,1
25467,34,33556,53,141242,135065,0
25468,20,33444,14,425826,155585,1
25469,51,70007,10,46810,356109,1
25470,29,67774,78,489610,581540,1
25471,41,34103,81,81286,446478,1
25472,23,122740,22,189607,498512,0
25473,59,20021,63,334506,84090,0
25474,28,35973,61,198460,497755,1
25475,65,60085,46,14497,770005,0
25476,44,38388,37,243588,247528,0
25477,65,26712,21,122470,735187,0
25478,41,75965,89,313495,622299,1
25479,35,32144,3,410841,631442,1
25480,44,48462,19,467874,3346,1
25481,58,53737,32,478061,646908,1
25482,38,89314,79,131797,727149,0
25483,68,142022,24,49347,538538,0
25484,51,50684,73,194021,658950,0
25485,50,28536,74,404563,585592,0
25486,65,111841,48,426212,462220,1
25487,35,140268,96,418050,797131,0
25488,20,148858,58,379836,4592,1
25489,41,134588,40,23267,399183,0
25490,18,109997,7,352370,671822,0
25491,23,23331,46,288515,49574,0
25492,36,89831,91,409541,334112,0
25493,39,75300,15,80817,396989,0
25494,68,108363,85,25547,766529,0
25495,60,101498,74,455033,171049,1
25496,25,130103,87,468160,625341,0
25497,22,105227,5,69207,503834,1
25498,69,75018,59,24274,777734,0
25499,26,100609,70,7747,293415,0
25500,64,69691,22,486750,432576,0
25501,38,74423,28,138435,58691,1
25502,45,67999,54,109395,212367,1
25503,63,30485,19,188855,688794,0
25504,21,141860,14,242413,453190,1
25505,41,128556,48,350274,81968,1
25506,25,33265,7,91739,401169,1
25507,69,146518,79,406581,467264,0
25508,34,87024,32,415132,134072,1
25509,51,53053,22,433489,371839,0
25510,37,25733,46,428990,760000,1
25511,33,75634,85,187595,559051,1
25512,27,70389,83,450424,501035,1
25513,51,133584,13,162124,609290,0
